809,Grasscutters/Grasscutter,12736,0.91,6,https://github.com/Grasscutters/Grasscutter
810,in28minutes/java-cheat-sheet,548,5.39,0,https://github.com/in28minutes/java-cheat-sheet
811,googleapis/google-oauth-java-client,580,8.38,30,https://github.com/googleapis/google-oauth-java-client
812,leetcoders/LeetCode-Java,259,8.26,0,https://github.com/leetcoders/LeetCode-Java
813,OGRECave/ogre,3198,7.29,62,https://github.com/OGRECave/ogre
814,code-review-checklists/java-concurrency,1144,4.02,0,https://github.com/code-review-checklists/java-concurrency
815,oblac/jodd,3962,10.52,37,https://github.com/oblac/jodd
816,msgpack/msgpack-javascript,1052,11.34,5,https://github.com/msgpack/msgpack-javascript
817,clxering/Effective-Java-3rd-edition-Chinese-English-bilingual,3063,4.56,0,https://github.com/clxering/Effective-Java-3rd-edition-Chinese-English-bilingual
818,microsoft/vscode-java-debug,459,5.52,42,https://github.com/microsoft/vscode-java-debug
819,DataDog/dd-trace-java,416,5.89,174,https://github.com/DataDog/dd-trace-java
820,aterai/java-swing-tips,436,8.51,0,https://github.com/aterai/java-swing-tips
821,woorea/openstack-java-sdk,193,11.09,0,https://github.com/woorea/openstack-java-sdk
822,aws-samples/kubernetes-for-java-developers,561,4.82,0,https://github.com/aws-samples/kubernetes-for-java-developers
823,JackChan1999/Java_Basic_Introduction,616,6.03,0,https://github.com/JackChan1999/Java_Basic_Introduction
824,bnb-chain/javascript-sdk,339,4.54,21,https://github.com/bnb-chain/javascript-sdk
825,Bishop92/JavaScript-Data-Structures,443,8.95,1,https://github.com/Bishop92/JavaScript-Data-Structures
826,cas-projects/cas-sample-java-webapp,142,10.12,0,https://github.com/cas-projects/cas-sample-java-webapp
827,javaxiaokashow/JavaFaceNotes,261,2.87,0,https://github.com/javaxiaokashow/JavaFaceNotes
828,jdereg/json-io,303,9.53,0,https://github.com/jdereg/json-io
829,THEONE10211024/RxJavaSamples,1104,7.23,0,https://github.com/THEONE10211024/RxJavaSamples
830,shack2/javaserializetools,378,4.5,5,https://github.com/shack2/javaserializetools
831,brianway/webporter,2708,6.31,1,https://github.com/brianway/webporter
832,lowbyteproductions/JavaScript-Is-Weird,289,3.56,0,https://github.com/lowbyteproductions/JavaScript-Is-Weird
833,eviltester/javaForTestersCode,111,8.84,0,https://github.com/eviltester/javaForTestersCode
834,signalapp/libsignal-service-java,565,8.04,0,https://github.com/signalapp/libsignal-service-java
835,timols/java-gitlab-api,378,9.82,0,https://github.com/timols/java-gitlab-api
836,IanDarwin/javasrc,224,9.43,0,https://github.com/IanDarwin/javasrc
837,tcorral/javascript-challenges-book,801,8.93,0,https://github.com/tcorral/javascript-challenges-book
838,lizhangqu/CoreLink,2714,7.88,0,https://github.com/lizhangqu/CoreLink
839,heroku/heroku-buildpack-java,168,11.77,0,https://github.com/heroku/heroku-buildpack-java
840,vorburger/MariaDB4j,734,11.11,11,https://github.com/vorburger/MariaDB4j
841,Esri/geometry-api-java,664,10.16,12,https://github.com/Esri/geometry-api-java
842,iliakan/javascript-tutorial-ru,460,5.78,0,https://github.com/iliakan/javascript-tutorial-ru
843,com-lihaoyi/mill,1848,5.41,87,https://github.com/com-lihaoyi/mill
844,alibaba/Alibaba-Java-Coding-Guidelines,885,6.08,0,https://github.com/alibaba/Alibaba-Java-Coding-Guidelines
845,uhub/awesome-javascript,761,7.59,0,https://github.com/uhub/awesome-javascript
846,DozerMapper/dozer,2013,11.14,9,https://github.com/DozerMapper/dozer
847,techops-recsys-lateral-hiring/developer-joyofenergy-java,114,2.47,0,https://github.com/techops-recsys-lateral-hiring/developer-joyofenergy-java
848,lewiscrow/WorkHardAndFindJob,172,3.05,0,https://github.com/lewiscrow/WorkHardAndFindJob
849,karussell/snacktory,459,11.68,0,https://github.com/karussell/snacktory
850,raganwald/javascript-allonge,750,9.47,0,https://github.com/raganwald/javascript-allonge
851,fantj2016/java-reader,596,3.91,2,https://github.com/fantj2016/java-reader
852,jcip/jcip.github.com,371,10.12,0,https://github.com/jcip/jcip.github.com
853,dingjs/javaagent,358,7.49,2,https://github.com/dingjs/javaagent
854,facebook/facebook-java-business-sdk,342,7.29,7,https://github.com/facebook/facebook-java-business-sdk
855,oktadev/java-microservices-examples,465,3.83,0,https://github.com/oktadev/java-microservices-examples
856,hueitan/javascript-sdk-design,1361,7.9,0,https://github.com/hueitan/javascript-sdk-design
857,usnistgov/jsip,250,6.88,0,https://github.com/usnistgov/jsip
858,jhipster/prettier-java,917,5.19,23,https://github.com/jhipster/prettier-java
859,MarkerHub/JavaIndex,245,3.13,0,https://github.com/MarkerHub/JavaIndex
860,atom/language-javascript,199,9.4,0,https://github.com/atom/language-javascript
861,tozny/java-aes-crypto,729,8.33,2,https://github.com/tozny/java-aes-crypto
862,pedrovgs/Algorithms,2763,8.35,0,https://github.com/pedrovgs/Algorithms
863,michaelliao/cryptocurrency,835,6.41,0,https://github.com/michaelliao/cryptocurrency
864,jnr/jnr-ffi,1088,12.11,0,https://github.com/jnr/jnr-ffi
865,javaee-samples/javaee7-hol,136,9.52,0,https://github.com/javaee-samples/javaee7-hol
866,nats-io/nats.java,463,7.39,67,https://github.com/nats-io/nats.java
867,binarywang/java-testdata-generator,526,7.15,0,https://github.com/binarywang/java-testdata-generator
868,greenrobot/essentials,1354,8.36,1,https://github.com/greenrobot/essentials
869,clojure/java.jdbc,699,11.91,0,https://github.com/clojure/java.jdbc
870,webx/citrus,758,11.4,0,https://github.com/webx/citrus
871,mabe02/lanterna,1987,7.71,0,https://github.com/mabe02/lanterna
872,Troland/how-javascript-works,1092,4.9,0,https://github.com/Troland/how-javascript-works
873,konsoletyper/teavm,2189,9.47,11,https://github.com/konsoletyper/teavm
874,googleads/googleads-java-lib,221,9.34,91,https://github.com/googleads/googleads-java-lib
875,longfeizheng/blockchain-java,391,5.02,0,https://github.com/longfeizheng/blockchain-java
876,taskadapter/redmine-java-api,260,10.93,2,https://github.com/taskadapter/redmine-java-api
877,Kurento/kurento-tutorial-java,359,8.61,0,https://github.com/Kurento/kurento-tutorial-java
878,NoCortY/WebSSH,799,3.02,0,https://github.com/NoCortY/WebSSH
879,smartdevicelink/sdl_java_suite,186,8.46,60,https://github.com/smartdevicelink/sdl_java_suite
880,snazy/ohc,925,8.32,0,https://github.com/snazy/ohc
881,harrywfl/JavaGuide,188,3.83,0,https://github.com/harrywfl/JavaGuide
882,308tube/com.youtube.rest,184,10.15,0,https://github.com/308tube/com.youtube.rest
883,a-schild/jave2,971,10.03,24,https://github.com/a-schild/jave2
884,PingPlusPlus/pingpp-java,240,8.46,0,https://github.com/PingPlusPlus/pingpp-java
885,YunaBraska/nats-server-embedded,246,2.14,102,https://github.com/YunaBraska/nats-server-embedded
886,cloudfoundry/cf-java-client,318,11.48,110,https://github.com/cloudfoundry/cf-java-client
887,fossasia/pslab-android,2026,5.97,21,https://github.com/fossasia/pslab-android
888,medcl/elasticsearch-analysis-ik,14874,11.25,184,https://github.com/medcl/elasticsearch-analysis-ik
889,EightM/JavaBackendStartGuide,401,1.75,1,https://github.com/EightM/JavaBackendStartGuide
890,jbox2d/jbox2d,1014,9.19,0,https://github.com/jbox2d/jbox2d
891,fynnfluegge/oreon-engine,578,7.24,0,https://github.com/fynnfluegge/oreon-engine
892,starcwang/easy_javadoc,1697,3.56,0,https://github.com/starcwang/easy_javadoc
893,lindenb/jvarkit,406,9.86,6,https://github.com/lindenb/jvarkit
894,TencentCloud/tencentcloud-sdk-java,454,4.91,0,https://github.com/TencentCloud/tencentcloud-sdk-java
895,Itiviti/simple-slack-api,471,8.44,12,https://github.com/Itiviti/simple-slack-api
896,helun/Ektorp,300,12.07,0,https://github.com/helun/Ektorp
897,Knn120/OnJava8-PDF,537,3.43,0,https://github.com/Knn120/OnJava8-PDF
898,iLoveCodingOrg/javascript-cheatsheet,739,4.39,0,https://github.com/iLoveCodingOrg/javascript-cheatsheet
899,vitaly-chibrikov/stepic_java_webserver,176,7.68,0,https://github.com/vitaly-chibrikov/stepic_java_webserver
900,mechaniac/Map-of-Javascript,1729,2.09,0,https://github.com/mechaniac/Map-of-Javascript
901,ChrisMayfield/ThinkJavaCode2,124,5.61,1,https://github.com/ChrisMayfield/ThinkJavaCode2
902,aws-samples/amazon-ecs-java-microservices,339,5.77,0,https://github.com/aws-samples/amazon-ecs-java-microservices
903,blowsie/Pure-JavaScript-HTML5-Parser,270,9.76,0,https://github.com/blowsie/Pure-JavaScript-HTML5-Parser
904,microsoft/playwright-java,696,2.47,43,https://github.com/microsoft/playwright-java
905,crmeb/crmeb_java,413,2.59,0,https://github.com/crmeb/crmeb_java
906,zerodha/javakiteconnect,151,6.42,19,https://github.com/zerodha/javakiteconnect
907,kstyrc/embedded-redis,797,9.59,0,https://github.com/kstyrc/embedded-redis
908,Coalfire-Research/java-deserialization-exploits,577,6.79,0,https://github.com/Coalfire-Research/java-deserialization-exploits
909,cloudevents/sdk-java,316,4.48,20,https://github.com/cloudevents/sdk-java
910,bwaldvogel/liblinear-java,307,14.4,0,https://github.com/bwaldvogel/liblinear-java
911,allure-framework/allure-java,290,6.11,42,https://github.com/allure-framework/allure-java
912,tedyoung/awesome-java8,403,7.21,0,https://github.com/tedyoung/awesome-java8
913,opentracing/opentracing-javascript,1088,7.16,3,https://github.com/opentracing/opentracing-javascript
914,apache/wicket,669,13.82,0,https://github.com/apache/wicket
915,apache/storm,6434,9.36,0,https://github.com/apache/storm
916,apache/camel,4768,13.82,0,https://github.com/apache/camel
917,google/j2cl,1034,5.74,0,https://github.com/google/j2cl
918,7hang/--Java,242,2.8,0,https://github.com/7hang/--Java
919,wwsun/awesome-javascript,780,8.03,0,https://github.com/wwsun/awesome-javascript
920,kostaskougios/cloning,555,8.01,0,https://github.com/kostaskougios/cloning
921,HuobiRDCenter/huobi_Java,263,4.03,17,https://github.com/HuobiRDCenter/huobi_Java
922,rage/java-programming,345,3.68,0,https://github.com/rage/java-programming
923,LetsUpgrade/Javascript-Essentials,287,2.67,0,https://github.com/LetsUpgrade/Javascript-Essentials
924,caelum/vraptor,384,13.99,4,https://github.com/caelum/vraptor
925,streaming-with-flink/examples-java,283,6.31,0,https://github.com/streaming-with-flink/examples-java
926,udacity/ud867,670,8.0,0,https://github.com/udacity/ud867
927,guanzhenxing/java_interview_manual,594,4.73,0,https://github.com/guanzhenxing/java_interview_manual
928,VictorAlbertos/RxCache,2385,7.18,44,https://github.com/VictorAlbertos/RxCache
929,brettwooldridge/HikariCP,17960,9.43,0,https://github.com/brettwooldridge/HikariCP
930,72wukong/72crm-9.0-JAVA,642,3.85,9,https://github.com/72wukong/72crm-9.0-JAVA
931,cami-la/exceptions-java,584,1.47,0,https://github.com/cami-la/exceptions-java
932,naveenanimation20/SeleniumJavaCourse,185,5.48,0,https://github.com/naveenanimation20/SeleniumJavaCourse
933,aws-samples/aws-java-sample,218,9.51,0,https://github.com/aws-samples/aws-java-sample
934,solygambas/html-css-javascript-projects,451,2.18,0,https://github.com/solygambas/html-css-javascript-projects
935,adamlu/javascript-style-guide,648,9.62,0,https://github.com/adamlu/javascript-style-guide
936,RuedigerMoeller/fast-serialization,1510,9.27,67,https://github.com/RuedigerMoeller/fast-serialization
937,appsecco/dvja,102,4.38,0,https://github.com/appsecco/dvja
938,dapr/java-sdk,223,3.43,13,https://github.com/dapr/java-sdk
939,paypal/SeLion,266,8.59,5,https://github.com/paypal/SeLion
940,OWASP/java-html-sanitizer,758,7.89,6,https://github.com/OWASP/java-html-sanitizer
941,Lemonreds/javaee-blog,410,5.46,0,https://github.com/Lemonreds/javaee-blog
942,fommil/netlib-java,655,10.15,0,https://github.com/fommil/netlib-java
943,PanagiotisDrakatos/JavaRansomware,103,6.24,0,https://github.com/PanagiotisDrakatos/JavaRansomware
944,joestelmach/natty,510,13.15,0,https://github.com/joestelmach/natty
945,tianshb/JavaLearning,160,6.09,0,https://github.com/tianshb/JavaLearning
946,TarsCloud/TarsJava,379,4.51,7,https://github.com/TarsCloud/TarsJava
947,wesbos/javascript-drones,597,4.28,0,https://github.com/wesbos/javascript-drones
948,harsh98trivedi/Simple-JavaScript-Calculator,101,3.21,0,https://github.com/harsh98trivedi/Simple-JavaScript-Calculator
949,jaegertracing/jaeger-client-java,485,6.9,34,https://github.com/jaegertracing/jaeger-client-java
950,square/wire,3978,9.57,0,https://github.com/square/wire
951,apache/cassandra,7863,13.82,0,https://github.com/apache/cassandra
952,isee15/captcha-ocr,138,7.66,0,https://github.com/isee15/captcha-ocr
953,palatable/lambda,830,9.13,0,https://github.com/palatable/lambda
954,leosanqing/Java-Notes,646,3.99,0,https://github.com/leosanqing/Java-Notes
955,pH-7/Simple-Java-Calculator,188,10.87,2,https://github.com/pH-7/Simple-Java-Calculator
956,Glank/Java-Games,214,10.65,0,https://github.com/Glank/Java-Games
957,JasanHdz/javascript-professional,333,3.5,0,https://github.com/JasanHdz/javascript-professional
958,LjyYano/LeetCode,322,7.36,0,https://github.com/LjyYano/LeetCode
959,ff4j/ff4j,1165,9.73,15,https://github.com/ff4j/ff4j
960,javatuples/javatuples,439,10.84,0,https://github.com/javatuples/javatuples
961,WebDevSimplified/JavaScript-Tic-Tac-Toe,110,3.19,0,https://github.com/WebDevSimplified/JavaScript-Tic-Tac-Toe
962,openzipkin/brave,2255,9.94,80,https://github.com/openzipkin/brave
963,spotify/apollo,1648,7.36,56,https://github.com/spotify/apollo
964,jsoverson/JavaScript-Particle-System,240,11.76,0,https://github.com/jsoverson/JavaScript-Particle-System
965,alexlorenlee/JavaTutorialCode,115,3.95,0,https://github.com/alexlorenlee/JavaTutorialCode
966,sergiodxa/impresionante-javascript,405,7.12,0,https://github.com/sergiodxa/impresionante-javascript
967,microsoftgraph/msgraph-sdk-javascript,617,6.48,39,https://github.com/microsoftgraph/msgraph-sdk-javascript
968,daimajia/java-multithread-downloader,260,9.77,0,https://github.com/daimajia/java-multithread-downloader
969,helloworldcoin/helloworldcoin-java,623,3.44,0,https://github.com/helloworldcoin/helloworldcoin-java
970,nviennot/jd-core-java,252,10.4,0,https://github.com/nviennot/jd-core-java
971,optimaize/language-detector,535,9.04,2,https://github.com/optimaize/language-detector
972,matthiaskaiser/jmet,453,6.65,1,https://github.com/matthiaskaiser/jmet
973,bobcarroll/jira-client,460,9.8,0,https://github.com/bobcarroll/jira-client
974,tsejx/javascript-guidebook,646,5.61,0,https://github.com/tsejx/javascript-guidebook
975,vidstige/jadb,555,9.64,6,https://github.com/vidstige/jadb
976,waylau/netty-4-user-guide-demos,1654,8.09,1,https://github.com/waylau/netty-4-user-guide-demos
977,steveonjava/JavaFX-Spring,142,10.55,0,https://github.com/steveonjava/JavaFX-Spring
978,guardianproject/android-ffmpeg-java,552,10.51,0,https://github.com/guardianproject/android-ffmpeg-java
979,SQiShER/java-object-diff,867,10.9,14,https://github.com/SQiShER/java-object-diff
980,jython/jython,805,2.64,0,https://github.com/jython/jython
981,ua-parser/uap-java,334,8.35,1,https://github.com/ua-parser/uap-java
982,HynekPetrak/javascript-malware-collection,533,5.85,0,https://github.com/HynekPetrak/javascript-malware-collection
983,jsonld-java/jsonld-java,366,11.25,0,https://github.com/jsonld-java/jsonld-java
984,Grt1228/chatgpt-java,467,0.09,0,https://github.com/Grt1228/chatgpt-java
985,maxmind/GeoIP2-java,682,9.95,43,https://github.com/maxmind/GeoIP2-java
986,amazon-ion/ion-java,848,7.43,30,https://github.com/amazon-ion/ion-java
987,kousen/java_8_recipes,347,7.01,0,https://github.com/kousen/java_8_recipes
988,microsoft/vscode-remote-try-java,205,3.91,0,https://github.com/microsoft/vscode-remote-try-java
989,Evernote/evernote-sdk-java,257,10.91,0,https://github.com/Evernote/evernote-sdk-java
990,alibaba/java-dns-cache-manipulator,758,7.97,22,https://github.com/alibaba/java-dns-cache-manipulator
991,rongcloud/server-sdk-java,247,8.34,0,https://github.com/rongcloud/server-sdk-java
992,Taritsyn/JavaScriptEngineSwitcher,386,9.53,187,https://github.com/Taritsyn/JavaScriptEngineSwitcher
993,MagnusS/Java-BloomFilter,469,11.47,0,https://github.com/MagnusS/Java-BloomFilter
994,zxh0/classpy,1041,8.59,7,https://github.com/zxh0/classpy
995,tipjs/javascript-style-guide,684,9.34,0,https://github.com/tipjs/javascript-style-guide
996,Tyson0314/Java-learning,625,4.22,0,https://github.com/Tyson0314/Java-learning
997,dwyl/Javascript-the-Good-Parts-notes,1117,8.94,0,https://github.com/dwyl/Javascript-the-Good-Parts-notes
998,ben-manes/concurrentlinkedhashmap,437,8.01,0,https://github.com/ben-manes/concurrentlinkedhashmap
999,googleapis/google-api-java-client-services,477,4.53,0,https://github.com/googleapis/google-api-java-client-services
1000,PhilJay/MPAndroidChart,36226,8.89,44,https://github.com/PhilJay/MPAndroidChart
